accession-ID	length	lab_construct	virus_name	virus_full_name	host_species	host_common_name	assign_clade	assign_subclade	virus_clade_ns	virus_subclade_ns	virus_clade_vp	virus_subclade_vp	virus_subfamily	virus_genus
GQ468405	988	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468406	976	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468407	782	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468408	1523	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468409	1522	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468410	1579	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468411	892	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468412	1526	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468413	1521	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
GQ468414	893	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
HQ891825	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JB292194	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JF333590	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JF926695	4129	FALSE	GPV	Goose parvovirus-PT	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JF926696	4126	FALSE	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JN836326	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JQ409356	1884	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC178571	5106	FALSE	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC184133	5125	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC478066	5050	FALSE	GPV	Goose parvovirus	Cygnus olor	Mute swan	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC996729	5102	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC996730	5046	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KM272560	5047	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053622	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053623	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053624	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053625	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053626	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053627	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053628	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053629	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053630	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053631	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053632	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053633	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053634	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053635	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053636	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053637	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053638	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053639	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053640	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053641	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053642	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053643	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP053644	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KP318884	770	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR029617	5106	FALSE	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR091959	5049	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR091960	5049	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR136258	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265066	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265067	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265068	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265069	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265070	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR265071	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT232256	5104	FALSE	GPV	Goose parvovirus	Anser cygnoides		Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT598505	5114	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT598506	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT751090	5048	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT935529	1884	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT935530	2199	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT935531	5106	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT935536	5106	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168314	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168315	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168316	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168317	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168318	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168319	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168320	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168321	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU168322	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU684472	4792	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU844283	5030	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KX015715	1884	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY411078	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY411079	1884	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY475562	5046	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY511292	5049	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY511293	5073	FALSE	GPV	Goose parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF405917	2199	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF438102	5106	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441221	5054	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441222	5110	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441223	5054	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441224	5054	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441225	5054	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441226	5055	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF441227	5054	FALSE	GPV	Goose parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF581303	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF581304	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF581305	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
MF581306	1605	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
NC_001701	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
U25749	5106	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
U34761	3434	FALSE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX496957	1884	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX496961	1386	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX703466	1884	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX703470	1386	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX720906	1884	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX720910	1386	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX925295	1884	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX925299	1386	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX925554	1884	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AX925558	1386	TRUE	GPV	Goose parvovirus	Anser anser	Greylag goose	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AF166108	539	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AF166109	539	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AF166110	539	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AF166111	539	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AY382890	2199	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AY382891	2199	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AY382892	2199	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AY382893	2199	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
AY510603	2199	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
BD293520	1884	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
BD293522	1881	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
DQ250134	1884	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
DQ269987	587	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
DQ413026	1108	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
EU423882	806	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JF926697	4265	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
JF926698	4234	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KC171936	5061	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KM093740	5132	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR075689	5017	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KR075690	5017	FALSE	MDPv	Duck parvovirus strain FJM3	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT001203	661	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT343253	5006	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KT865605	5131	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU051598	643	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU516831	659	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU589294	1884	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU589295	2199	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU844281	5123	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU844282	5118	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KU947420	1884	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KX000918	5075	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KX384726	5104	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KX583629	4857	FALSE	MDPv	Adeno-associated virus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY069274	5061	FALSE	MDPv	Muscovy duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY511124	5053	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY679174	5109	FALSE	MDPv	Duck parvovirus	Anas platyrhynchos	Mallard	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
KY744743	5071	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
NC_006147	5132	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
U22967	5132	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
X75093	4550	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
Z68272	2487	FALSE	MDPv	Muscovy duck parvovirus	Cairina moschata	Muscovy duck 	Dependo2	Fowl	Dependo2	Fowl	Dependo2	Fowl	Parvovirinae	Dependoparvovirus
